applicant_id,age,gender,county_name,education_level,program_id,program_name,application_date,application_status,drop_off_reason
APP01086,27,Female,Mombasa,KCSE,P004,Africa Code Week,7/2/2024,Enrolled,
APP01087,21,Female,Kisumu,KCSE,P003,Code Hack,6/11/2024,Applied,Incomplete Application
APP01088,25,Female,Kilifi,Certificate,P002,Technovation,7/3/2025,Interviewed,Cohort Full
APP01089,20,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,7/19/2025,Qualified,Interview Slots Full
APP01090,22,Male,Kisumu,KCSE,P003,Code Hack,8/10/2024,Applied,Gender Mismatch
APP01091,28,Female,Mombasa,Bachelor's,P007,Women Digital Skills,8/2/2024,Qualified,Interview Slots Full
APP01092,21,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,1/1/2025,Qualified,Interview Slots Full
APP01093,21,Female,Taita Taveta,Diploma,P003,Code Hack,3/4/2025,Qualified,No Response
APP01094,31,Female,Kilifi,Diploma,P001,STEM Cafe Kenya,2/17/2024,Applied,Did Not Meet Requirements
APP01095,19,Female,Kilifi,KCSE,P008,Web Development Classes,9/30/2025,Qualified,Could Not Be Reached
APP01096,33,Female,Taita Taveta,Master's,P002,Technovation,7/12/2025,Interviewed,Low Interview Score
APP01097,19,Female,Kwale,KCSE,P001,STEM Cafe Kenya,9/9/2025,Interviewed,Cohort Full
APP01098,31,Female,Lamu,Diploma,P003,Code Hack,6/4/2024,Qualified,Could Not Be Reached
APP01099,22,Female,Kisumu,KCSE,P005,Django Girls,4/8/2025,Applied,Incomplete Application
APP01100,33,Female,Nakuru,Bachelor's,P003,Code Hack,1/26/2025,Applied,Incomplete Application
APP01101,22,Male,Mombasa,KCSE,P005,Django Girls,1/17/2024,Applied,Gender Mismatch
APP01102,32,Female,Kisumu,Bachelor's,P002,Technovation,3/21/2024,Applied,Incomplete Application
APP01103,20,Female,Mombasa,KCSE,P007,Women Digital Skills,7/13/2024,Qualified,Interview Slots Full
APP01104,26,Female,Lamu,Certificate,P001,STEM Cafe Kenya,6/27/2025,Interviewed,Cohort Full
APP01105,20,Female,Nakuru,KCSE,P005,Django Girls,8/22/2025,Qualified,Could Not Be Reached
APP01106,19,Female,Kwale,KCSE,P005,Django Girls,2/23/2024,Interviewed,Low Interview Score
APP01107,18,Female,Mombasa,KCSE,P002,Technovation,8/16/2024,Qualified,Interview Slots Full
APP01108,22,Female,Nairobi,KCSE,P004,Africa Code Week,8/12/2024,Qualified,No Response
APP01109,20,Male,Kilifi,KCSE,P004,Africa Code Week,7/1/2025,Applied,Gender Mismatch
APP01110,34,Female,Mombasa,Bachelor's,P003,Code Hack,7/21/2025,Qualified,Interview Slots Full
APP01111,28,Female,Kisumu,Bachelor's,P001,STEM Cafe Kenya,9/16/2025,Qualified,No Response
APP01112,22,Female,Tana River,KCSE,P004,Africa Code Week,9/11/2025,Qualified,No Response
APP01113,32,Female,Kisumu,Bachelor's,P004,Africa Code Week,7/10/2025,Applied,Incomplete Application
APP01114,22,Female,Taita Taveta,Diploma,P004,Africa Code Week,4/10/2025,Qualified,Interview Slots Full
APP01115,19,Female,Mombasa,KCSE,P006,Mombasa Girls in STEM,8/12/2025,Applied,Did Not Meet Requirements
APP01116,29,Female,Nairobi,Bachelor's,P008,Web Development Classes,7/31/2025,Enrolled,
APP01117,26,Female,Mombasa,Diploma,P002,Technovation,3/8/2024,Qualified,No Response
APP01118,20,Male,Kwale,Diploma,P003,Code Hack,6/11/2024,Applied,Gender Mismatch
APP01119,29,Female,Lamu,Bachelor's,P004,Africa Code Week,6/27/2024,Applied,Did Not Meet Requirements
APP01120,24,Male,Nairobi,Certificate,P003,Code Hack,1/31/2024,Applied,Gender Mismatch
APP01121,21,Male,Nairobi,KCSE,P004,Africa Code Week,4/30/2024,Applied,Gender Mismatch
APP01122,24,Female,Mombasa,Certificate,P002,Technovation,9/3/2025,Applied,Incomplete Application
APP01123,19,Female,Nairobi,Diploma,P003,Code Hack,9/23/2024,Applied,Did Not Meet Requirements
APP01124,24,Female,Nairobi,Certificate,P006,Mombasa Girls in STEM,4/12/2025,Qualified,Interview Slots Full
APP01125,23,Female,Mombasa,Certificate,P001,STEM Cafe Kenya,2/25/2025,Applied,Incomplete Application
APP01126,28,Female,Lamu,Master's,P003,Code Hack,3/8/2025,Applied,Did Not Meet Requirements
APP01127,30,Female,Mombasa,Bachelor's,P003,Code Hack,4/30/2024,Applied,Incomplete Application
APP01128,22,Female,Mombasa,KCSE,P006,Mombasa Girls in STEM,8/31/2024,Applied,Incomplete Application
APP01129,21,Female,Nakuru,KCSE,P004,Africa Code Week,6/27/2025,Qualified,No Response
APP01130,34,Female,Nairobi,Bachelor's,P008,Web Development Classes,3/6/2025,Qualified,Interview Slots Full
APP01131,27,Female,Taita Taveta,Certificate,P006,Mombasa Girls in STEM,2/7/2025,Applied,Did Not Meet Requirements
APP01132,26,Male,Nakuru,Diploma,P002,Technovation,8/12/2025,Applied,Gender Mismatch
APP01133,33,Female,Kisumu,Bachelor's,P001,STEM Cafe Kenya,4/17/2024,Enrolled,
APP01134,34,Female,Kisumu,Bachelor's,P006,Mombasa Girls in STEM,4/9/2025,Applied,Did Not Meet Requirements
APP01135,22,Female,Kisumu,KCSE,P007,Women Digital Skills,4/17/2025,Qualified,No Response
APP01136,27,Female,Kilifi,Diploma,P007,Women Digital Skills,3/21/2024,Interviewed,Low Interview Score
APP01137,25,Female,Tana River,Bachelor's,P001,STEM Cafe Kenya,9/12/2024,Qualified,Could Not Be Reached
APP01138,21,Female,Kilifi,KCSE,P004,Africa Code Week,2/3/2024,Enrolled,
APP01139,33,Female,Nairobi,Diploma,P003,Code Hack,2/24/2024,Applied,Incomplete Application
APP01140,27,Female,Nairobi,KCSE,P008,Web Development Classes,1/21/2025,Qualified,No Response
APP01141,27,Female,Nairobi,Certificate,P008,Web Development Classes,6/19/2025,Applied,Incomplete Application
APP01142,23,Female,Taita Taveta,Diploma,P001,STEM Cafe Kenya,3/4/2024,Enrolled,
APP01143,22,Female,Mombasa,Diploma,P003,Code Hack,3/26/2025,Applied,Incomplete Application
APP01144,22,Male,Nairobi,Certificate,P001,STEM Cafe Kenya,6/28/2025,Applied,Gender Mismatch
APP01145,20,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,8/31/2025,Applied,Did Not Meet Requirements
APP01146,34,Female,Lamu,Diploma,P001,STEM Cafe Kenya,6/5/2025,Qualified,No Response
APP01147,34,Female,Taita Taveta,Bachelor's,P002,Technovation,2/3/2024,Applied,Did Not Meet Requirements
APP01148,20,Female,Lamu,KCSE,P001,STEM Cafe Kenya,1/6/2024,Applied,Did Not Meet Requirements
APP01149,26,Female,Kisumu,Bachelor's,P007,Women Digital Skills,9/19/2025,Interviewed,Low Interview Score
APP01150,29,Female,Taita Taveta,Bachelor's,P002,Technovation,3/20/2024,Qualified,Could Not Be Reached
APP01151,20,Female,Mombasa,Certificate,P004,Africa Code Week,3/7/2024,Interviewed,Cohort Full
APP01152,24,Female,Lamu,Certificate,P004,Africa Code Week,2/17/2024,Qualified,No Response
APP01153,24,Female,Nairobi,Diploma,P004,Africa Code Week,6/3/2025,Interviewed,Cohort Full
APP01154,22,Female,Tana River,Certificate,P008,Web Development Classes,2/1/2025,Applied,Incomplete Application
APP01155,26,Female,Taita Taveta,Certificate,P007,Women Digital Skills,8/30/2025,Applied,Incomplete Application
APP01156,33,Female,Kwale,Bachelor's,P005,Django Girls,6/27/2025,Interviewed,Cohort Full
APP01157,21,Female,Taita Taveta,KCSE,P005,Django Girls,1/8/2025,Qualified,Could Not Be Reached
APP01158,31,Female,Lamu,Diploma,P005,Django Girls,8/9/2024,Qualified,Interview Slots Full
APP01159,26,Female,Lamu,Diploma,P002,Technovation,3/28/2025,Qualified,Interview Slots Full
APP01160,21,Female,Nakuru,KCSE,P004,Africa Code Week,4/30/2025,Qualified,Interview Slots Full
APP01161,21,Female,Nakuru,KCSE,P008,Web Development Classes,2/7/2025,Interviewed,Low Interview Score
APP01162,21,Female,Nakuru,Certificate,P003,Code Hack,1/6/2025,Interviewed,Cohort Full
APP01163,23,Female,Mombasa,Certificate,P004,Africa Code Week,8/16/2025,Applied,Did Not Meet Requirements
APP01164,24,Male,Kwale,KCSE,P006,Mombasa Girls in STEM,1/12/2024,Applied,Gender Mismatch
APP01165,20,Female,Nakuru,KCSE,P001,STEM Cafe Kenya,9/10/2025,Qualified,Could Not Be Reached
APP01166,24,Female,Taita Taveta,Certificate,P004,Africa Code Week,7/25/2025,Qualified,Interview Slots Full
APP01167,18,Female,Kisumu,Certificate,P006,Mombasa Girls in STEM,4/9/2025,Applied,Incomplete Application
APP01168,22,Female,Mombasa,Certificate,P005,Django Girls,7/13/2025,Interviewed,Declined Offer
APP01169,24,Female,Nakuru,Diploma,P002,Technovation,4/4/2025,Qualified,Interview Slots Full
APP01170,25,Female,Lamu,Diploma,P006,Mombasa Girls in STEM,1/8/2024,Qualified,Interview Slots Full
APP01171,22,Female,Nakuru,KCSE,P007,Women Digital Skills,4/5/2024,Applied,Did Not Meet Requirements
APP01172,28,Female,Nairobi,Bachelor's,P008,Web Development Classes,6/4/2024,Enrolled,
APP01173,18,Female,Kisumu,Certificate,P005,Django Girls,6/24/2024,Interviewed,Declined Offer
APP01174,18,Female,Kwale,Certificate,P001,STEM Cafe Kenya,9/26/2025,Qualified,No Response
APP01175,21,Female,Nairobi,KCSE,P006,Mombasa Girls in STEM,3/12/2024,Qualified,Interview Slots Full
APP01176,19,Female,Nakuru,KCSE,P005,Django Girls,8/23/2025,Qualified,Interview Slots Full
APP01177,26,Female,Kilifi,KCSE,P008,Web Development Classes,3/30/2024,Enrolled,
APP01178,20,Female,Nairobi,KCSE,P007,Women Digital Skills,2/13/2025,Enrolled,
APP01179,21,Female,Mombasa,KCSE,P002,Technovation,4/24/2025,Enrolled,
APP01180,21,Female,Kilifi,KCSE,P006,Mombasa Girls in STEM,8/16/2024,Enrolled,
APP01181,20,Female,Taita Taveta,KCSE,P004,Africa Code Week,9/2/2024,Applied,Did Not Meet Requirements
APP01182,27,Female,Mombasa,Certificate,P003,Code Hack,9/29/2024,Applied,Incomplete Application
APP01183,19,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,9/28/2024,Enrolled,
APP01184,25,Female,Kwale,Diploma,P004,Africa Code Week,4/26/2024,Enrolled,
APP01185,18,Female,Lamu,Certificate,P002,Technovation,3/8/2024,Qualified,Could Not Be Reached
APP01186,20,Female,Nakuru,Diploma,P002,Technovation,6/10/2024,Qualified,Could Not Be Reached
APP01187,21,Male,Nairobi,KCSE,P006,Mombasa Girls in STEM,3/15/2024,Applied,Gender Mismatch
APP01188,21,Male,Mombasa,KCSE,P004,Africa Code Week,4/7/2025,Applied,Gender Mismatch
APP01189,26,Female,Kisumu,KCSE,P008,Web Development Classes,3/28/2024,Qualified,Could Not Be Reached
APP01190,32,Female,Nairobi,Bachelor's,P002,Technovation,3/21/2024,Enrolled,
APP01191,20,Female,Lamu,KCSE,P002,Technovation,2/26/2024,Interviewed,Cohort Full
APP01192,24,Female,Nairobi,Diploma,P003,Code Hack,9/4/2025,Qualified,Interview Slots Full
APP01193,32,Female,Mombasa,Bachelor's,P004,Africa Code Week,8/14/2025,Interviewed,Low Interview Score
APP01194,22,Female,Nakuru,KCSE,P006,Mombasa Girls in STEM,2/2/2025,Enrolled,
APP01195,18,Female,Nairobi,KCSE,P004,Africa Code Week,6/18/2025,Qualified,Interview Slots Full
APP01196,24,Female,Mombasa,Certificate,P003,Code Hack,4/6/2025,Interviewed,Declined Offer
APP01197,22,Female,Kisumu,KCSE,P001,STEM Cafe Kenya,3/19/2025,Enrolled,
APP01198,18,Female,Kisumu,KCSE,P004,Africa Code Week,9/19/2025,Applied,Did Not Meet Requirements
APP01199,24,Female,Lamu,KCSE,P006,Mombasa Girls in STEM,4/24/2024,Qualified,Interview Slots Full
APP01200,27,Female,Kisumu,Certificate,P008,Web Development Classes,8/9/2024,Interviewed,Cohort Full
APP01201,24,Female,Lamu,Certificate,P005,Django Girls,9/27/2025,Enrolled,
APP01202,19,Female,Nairobi,KCSE,P004,Africa Code Week,8/18/2024,Applied,Incomplete Application
APP01203,24,Female,Nairobi,Certificate,P004,Africa Code Week,6/14/2024,Interviewed,Cohort Full
APP01204,24,Female,Tana River,Certificate,P002,Technovation,4/24/2024,Interviewed,Declined Offer
APP01205,18,Male,Kisumu,KCSE,P004,Africa Code Week,4/3/2024,Applied,Gender Mismatch
APP01206,28,Female,Nairobi,Master's,P001,STEM Cafe Kenya,4/10/2024,Qualified,Interview Slots Full
APP01207,18,Female,Nakuru,KCSE,P004,Africa Code Week,1/16/2025,Applied,Did Not Meet Requirements
APP01208,28,Female,Mombasa,Diploma,P003,Code Hack,6/14/2025,Applied,Incomplete Application
APP01209,31,Female,Nairobi,Bachelor's,P001,STEM Cafe Kenya,8/14/2024,Qualified,Could Not Be Reached
APP01210,18,Female,Mombasa,KCSE,P004,Africa Code Week,8/5/2025,Enrolled,
APP01211,29,Female,Tana River,Bachelor's,P004,Africa Code Week,6/14/2025,Qualified,No Response
APP01212,31,Female,Nairobi,Master's,P005,Django Girls,6/21/2024,Applied,Incomplete Application
APP01213,21,Female,Nakuru,KCSE,P001,STEM Cafe Kenya,9/2/2025,Interviewed,Declined Offer
APP01214,34,Male,Nakuru,Bachelor's,P002,Technovation,9/20/2024,Applied,Gender Mismatch
APP01215,33,Female,Kisumu,Bachelor's,P008,Web Development Classes,1/7/2024,Applied,Incomplete Application
APP01216,27,Female,Kisumu,Bachelor's,P008,Web Development Classes,1/9/2025,Applied,Did Not Meet Requirements
APP01217,23,Female,Kwale,Certificate,P004,Africa Code Week,4/28/2024,Applied,Did Not Meet Requirements
APP01218,18,Female,Taita Taveta,Certificate,P001,STEM Cafe Kenya,2/14/2024,Interviewed,Cohort Full
APP01219,21,Male,Kisumu,KCSE,P001,STEM Cafe Kenya,8/28/2025,Applied,Gender Mismatch
APP01220,19,Male,Kwale,KCSE,P002,Technovation,8/9/2024,Applied,Gender Mismatch
APP01221,29,Female,Tana River,Bachelor's,P004,Africa Code Week,8/21/2024,Interviewed,Low Interview Score
APP01222,22,Female,Kisumu,KCSE,P005,Django Girls,1/5/2024,Qualified,Could Not Be Reached
APP01223,24,Female,Mombasa,Certificate,P003,Code Hack,1/20/2024,Applied,Incomplete Application
APP01224,27,Female,Mombasa,Diploma,P002,Technovation,3/10/2024,Applied,Incomplete Application
APP01225,23,Female,Nairobi,Diploma,P003,Code Hack,9/18/2025,Qualified,Could Not Be Reached
APP01226,18,Female,Nakuru,KCSE,P005,Django Girls,8/15/2025,Applied,Incomplete Application
APP01227,29,Female,Lamu,Diploma,P006,Mombasa Girls in STEM,9/13/2025,Interviewed,Cohort Full
APP01228,21,Female,Mombasa,KCSE,P002,Technovation,3/8/2025,Applied,Incomplete Application
APP01229,25,Female,Kwale,Diploma,P003,Code Hack,9/2/2025,Qualified,No Response
APP01230,24,Female,Kilifi,Diploma,P004,Africa Code Week,2/6/2025,Applied,Incomplete Application
APP01231,24,Female,Taita Taveta,KCSE,P002,Technovation,1/13/2025,Applied,Incomplete Application
APP01232,33,Female,Kilifi,Bachelor's,P001,STEM Cafe Kenya,3/30/2024,Qualified,Interview Slots Full
APP01233,18,Female,Nairobi,KCSE,P005,Django Girls,3/2/2024,Qualified,Interview Slots Full
APP01234,24,Male,Mombasa,Diploma,P001,STEM Cafe Kenya,3/14/2024,Applied,Gender Mismatch
APP01235,31,Female,Taita Taveta,Bachelor's,P001,STEM Cafe Kenya,9/25/2025,Enrolled,
APP01236,23,Female,Nakuru,KCSE,P002,Technovation,1/22/2025,Qualified,Could Not Be Reached
APP01237,27,Female,Mombasa,Certificate,P003,Code Hack,6/17/2024,Applied,Did Not Meet Requirements
APP01238,26,Female,Lamu,Certificate,P007,Women Digital Skills,7/2/2025,Qualified,Could Not Be Reached
APP01239,23,Male,Lamu,Diploma,P008,Web Development Classes,6/27/2025,Applied,Gender Mismatch
APP01240,26,Male,Nairobi,Certificate,P004,Africa Code Week,2/16/2024,Applied,Gender Mismatch
APP01241,20,Male,Nairobi,KCSE,P004,Africa Code Week,6/13/2024,Applied,Gender Mismatch
APP01242,27,Male,Lamu,Certificate,P002,Technovation,7/18/2025,Applied,Gender Mismatch
APP01243,24,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,9/26/2024,Applied,Incomplete Application
APP01244,21,Female,Mombasa,KCSE,P002,Technovation,9/24/2024,Enrolled,
APP01245,19,Male,Nairobi,KCSE,P002,Technovation,8/12/2024,Applied,Gender Mismatch
APP01246,19,Male,Kilifi,KCSE,P008,Web Development Classes,9/7/2024,Applied,Gender Mismatch
APP01247,20,Female,Lamu,KCSE,P002,Technovation,6/24/2024,Enrolled,
APP01248,34,Female,Tana River,Diploma,P002,Technovation,8/8/2024,Applied,Incomplete Application
APP01249,19,Female,Kilifi,Certificate,P008,Web Development Classes,4/10/2024,Qualified,No Response
APP01250,32,Female,Mombasa,Bachelor's,P002,Technovation,2/25/2025,Qualified,Interview Slots Full
APP01251,31,Female,Nairobi,Master's,P006,Mombasa Girls in STEM,1/17/2025,Enrolled,
APP01252,35,Female,Nairobi,Diploma,P004,Africa Code Week,1/22/2024,Enrolled,
APP01253,35,Female,Mombasa,Diploma,P002,Technovation,1/14/2024,Applied,Did Not Meet Requirements
APP01254,26,Female,Kisumu,Certificate,P004,Africa Code Week,6/4/2025,Applied,Did Not Meet Requirements
APP01255,28,Female,Lamu,Bachelor's,P008,Web Development Classes,4/19/2025,Enrolled,
APP01256,26,Female,Kisumu,Bachelor's,P007,Women Digital Skills,2/4/2024,Enrolled,
APP01257,34,Female,Nairobi,Bachelor's,P006,Mombasa Girls in STEM,4/21/2025,Enrolled,
APP01258,28,Female,Nairobi,Bachelor's,P002,Technovation,9/28/2025,Qualified,No Response
APP01259,25,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,8/30/2025,Interviewed,Low Interview Score
APP01260,27,Female,Tana River,Diploma,P002,Technovation,1/8/2024,Enrolled,
APP01261,25,Female,Nairobi,Certificate,P008,Web Development Classes,4/30/2024,Applied,Did Not Meet Requirements
APP01262,30,Male,Nairobi,Diploma,P002,Technovation,1/21/2025,Applied,Gender Mismatch
APP01263,18,Male,Nakuru,KCSE,P008,Web Development Classes,4/8/2024,Applied,Gender Mismatch
APP01264,19,Female,Kwale,KCSE,P003,Code Hack,1/30/2024,Qualified,Interview Slots Full
APP01265,20,Female,Lamu,KCSE,P001,STEM Cafe Kenya,6/18/2025,Qualified,Interview Slots Full
APP01266,19,Female,Kilifi,KCSE,P004,Africa Code Week,2/13/2024,Applied,Did Not Meet Requirements
APP01267,32,Female,Tana River,Diploma,P005,Django Girls,9/25/2025,Enrolled,
APP01268,19,Female,Lamu,KCSE,P001,STEM Cafe Kenya,4/10/2024,Interviewed,Declined Offer
APP01269,22,Female,Nairobi,KCSE,P004,Africa Code Week,3/20/2025,Qualified,Interview Slots Full
APP01270,24,Female,Mombasa,Certificate,P003,Code Hack,1/18/2024,Interviewed,Cohort Full
APP01271,32,Female,Lamu,Diploma,P004,Africa Code Week,9/14/2025,Qualified,Interview Slots Full
APP01272,27,Female,Kisumu,Certificate,P001,STEM Cafe Kenya,8/16/2025,Interviewed,Cohort Full
APP01273,31,Female,Kwale,Diploma,P001,STEM Cafe Kenya,6/21/2025,Interviewed,Cohort Full
APP01274,27,Female,Nairobi,Certificate,P002,Technovation,3/25/2024,Enrolled,
APP01275,20,Female,Kwale,KCSE,P008,Web Development Classes,3/8/2024,Interviewed,Declined Offer
APP01276,21,Female,Lamu,Certificate,P003,Code Hack,9/8/2024,Applied,Incomplete Application
APP01277,24,Female,Tana River,Diploma,P003,Code Hack,3/5/2025,Applied,Incomplete Application
APP01278,20,Female,Nairobi,KCSE,P004,Africa Code Week,6/28/2024,Applied,Did Not Meet Requirements
APP01279,26,Female,Nakuru,Certificate,P008,Web Development Classes,6/6/2025,Interviewed,Low Interview Score
APP01280,27,Female,Nairobi,Certificate,P002,Technovation,1/20/2024,Enrolled,
APP01281,24,Male,Nairobi,Diploma,P003,Code Hack,2/15/2025,Applied,Gender Mismatch
APP01282,23,Female,Taita Taveta,Diploma,P007,Women Digital Skills,2/18/2024,Interviewed,Cohort Full
APP01283,23,Female,Taita Taveta,Certificate,P001,STEM Cafe Kenya,8/24/2024,Qualified,Interview Slots Full
APP01284,21,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,2/25/2025,Applied,Did Not Meet Requirements
APP01285,25,Female,Kisumu,Bachelor's,P007,Women Digital Skills,7/27/2024,Qualified,Interview Slots Full
APP01286,25,Female,Kisumu,Diploma,P002,Technovation,6/8/2024,Interviewed,Low Interview Score
APP01287,29,Female,Mombasa,Diploma,P002,Technovation,7/13/2024,Qualified,No Response
APP01288,27,Female,Kwale,Certificate,P005,Django Girls,9/12/2025,Enrolled,
APP01289,26,Female,Kwale,KCSE,P004,Africa Code Week,2/15/2025,Applied,Incomplete Application
APP01290,27,Female,Nairobi,Certificate,P008,Web Development Classes,7/18/2024,Qualified,Could Not Be Reached
APP01291,22,Female,Tana River,Certificate,P001,STEM Cafe Kenya,1/5/2025,Interviewed,Declined Offer
APP01292,28,Female,Taita Taveta,Diploma,P004,Africa Code Week,4/5/2025,Interviewed,Low Interview Score
APP01293,22,Female,Kisumu,KCSE,P005,Django Girls,6/9/2025,Interviewed,Cohort Full
APP01294,24,Female,Kwale,Certificate,P008,Web Development Classes,8/28/2024,Applied,Did Not Meet Requirements
APP01295,19,Female,Kilifi,Certificate,P001,STEM Cafe Kenya,3/7/2025,Interviewed,Declined Offer
APP01296,23,Female,Nairobi,Certificate,P005,Django Girls,4/10/2025,Enrolled,
APP01297,20,Female,Kilifi,KCSE,P003,Code Hack,2/4/2024,Applied,Incomplete Application
APP01298,30,Female,Nairobi,Master's,P007,Women Digital Skills,4/7/2024,Qualified,No Response
APP01299,27,Female,Nakuru,Bachelor's,P004,Africa Code Week,3/14/2024,Qualified,Could Not Be Reached
APP01300,22,Female,Tana River,KCSE,P003,Code Hack,2/21/2024,Interviewed,Cohort Full
